driver_id,driver_name,city,total_rides,total_earnings,avg_fare_per_ride,total_hours_online,rides_per_hour
D781,Driver_781,Hyderabad,42,2737.0,65.17,312.0,0.13
D3698,Driver_3698,Delhi,14,1090.83,77.92,126.0,0.11
D4751,Driver_4751,Delhi,33,1846.5,55.95,286.0,0.12
D4342,Driver_4342,Delhi,30,1436.8,47.89,240.0,0.13
D1600,Driver_1600,Bangalore,20,2962.88,148.14,180.0,0.11
D1926,Driver_1926,Mumbai,24,1935.84,80.66,198.0,0.12
D3293,Driver_3293,Hyderabad,12,2091.18,174.27,72.0,0.17
D3436,Driver_3436,Chennai,10,1308.77,130.88,70.0,0.14
D2833,Driver_2833,Chennai,7,864.0,123.43,70.0,0.1
D3108,Driver_3108,Delhi,20,501.6,25.08,165.0,0.12
D68,Driver_68,Hyderabad,12,776.04,64.67,48.0,0.25
D3530,Driver_3530,Delhi,20,1357.8,67.89,170.0,0.12
D1864,Driver_1864,Delhi,14,623.8,44.56,105.0,0.13
D4447,Driver_4447,Bangalore,9,1092.46,121.38,,
D2946,Driver_2946,Bangalore,12,2124.4,177.03,60.0,0.2
D3309,Driver_3309,Chennai,39,4018.41,103.04,312.0,0.13
D3169,Driver_3169,Mumbai,15,1004.1,66.94,120.0,0.13
D4316,Driver_4316,Delhi,55,3038.5,55.25,517.0,0.11
D666,Driver_666,Delhi,24,1897.2,79.05,160.0,0.15
D3978,Driver_3978,Mumbai,32,2803.5,87.61,288.0,0.11
D937,Driver_937,Delhi,27,1287.3,47.68,162.0,0.17
D4984,Driver_4984,Chennai,9,833.32,92.59,,
D2048,Driver_2048,Bangalore,36,3879.12,107.75,252.0,0.14
D2066,Driver_2066,Hyderabad,48,1913.76,39.87,400.0,0.12
D596,Driver_596,Bangalore,21,3858.3,183.73,189.0,0.11
D141,Driver_141,Mumbai,30,4102.2,136.74,245.0,0.12
D2224,Driver_2224,Mumbai,27,1979.64,73.32,279.0,0.1
D960,Driver_960,Delhi,12,834.1,69.51,132.0,0.09
D777,Driver_777,Hyderabad,16,595.7,37.23,120.0,0.13
D2594,Driver_2594,Chennai,33,2818.77,85.42,187.0,0.18
D2106,Driver_2106,Mumbai,20,1747.8,87.39,150.0,0.13
D3869,Driver_3869,Delhi,66,5246.28,79.49,440.0,0.15
D1334,Driver_1334,Mumbai,22,1311.6,59.62,143.0,0.15
D924,Driver_924,Mumbai,48,2463.36,51.32,348.0,0.14
D2328,Driver_2328,Chennai,28,4041.32,144.33,224.0,0.13
D4425,Driver_4425,Mumbai,9,810.9,90.1,45.0,0.2
D4876,Driver_4876,Bangalore,10,1558.82,155.88,100.0,0.1
D4571,Driver_4571,Mumbai,24,948.24,39.51,200.0,0.12
D1918,Driver_1918,Hyderabad,9,886.23,98.47,,
D4133,Driver_4133,Delhi,39,2844.3,72.93,273.0,0.14
D3693,Driver_3693,Mumbai,30,3141.0,104.7,230.0,0.13
D875,Driver_875,Delhi,10,502.2,50.22,60.0,0.17
D3391,Driver_3391,Mumbai,33,2347.2,71.13,209.0,0.16
D2781,Driver_2781,Bangalore,11,1627.2,147.93,55.0,0.2
D2147,Driver_2147,Mumbai,28,2259.6,80.7,112.0,0.25
D4799,Driver_4799,Hyderabad,21,1830.24,87.15,133.0,0.16
D210,Driver_210,Mumbai,11,1177.65,107.06,66.0,0.17
D2483,Driver_2483,Mumbai,20,1482.72,74.14,200.0,0.1
D4686,Driver_4686,Hyderabad,7,434.36,62.05,42.0,0.17
D2942,Driver_2942,Hyderabad,36,2502.12,69.5,207.0,0.17
D2642,Driver_2642,Hyderabad,30,1621.23,54.04,220.0,0.14
D1691,Driver_1691,Delhi,54,2503.2,46.36,531.0,0.1
D2686,Driver_2686,Bangalore,30,4599.96,153.33,200.0,0.15
D1363,Driver_1363,Bangalore,65,8793.35,135.28,377.0,0.17
D522,Driver_522,Bangalore,72,11007.6,152.88,558.0,0.13
D2451,Driver_2451,Hyderabad,42,4069.44,96.89,406.0,0.1
D364,Driver_364,Mumbai,42,897.12,21.36,245.0,0.17
D3402,Driver_3402,Mumbai,27,1621.44,60.05,288.0,0.09
D1407,Driver_1407,Chennai,14,1323.28,94.52,105.0,0.13
D1649,Driver_1649,Mumbai,18,1237.44,68.75,90.0,0.2
D1987,Driver_1987,Delhi,4,225.2,56.3,40.0,0.1
D24,Driver_24,Delhi,24,234.8,9.78,210.0,0.11
D2299,Driver_2299,Hyderabad,40,4340.72,108.52,290.0,0.14
D1329,Driver_1329,Bangalore,30,3873.0,129.1,240.0,0.13
D4533,Driver_4533,Chennai,20,1398.54,69.93,100.0,0.2
D3227,Driver_3227,Chennai,60,6410.95,106.85,516.0,0.12
D4401,Driver_4401,Bangalore,26,3459.52,133.06,169.0,0.15
D2265,Driver_2265,Hyderabad,9,689.3,76.59,,
D676,Driver_676,Hyderabad,24,1695.1,70.63,156.0,0.15
D862,Driver_862,Bangalore,80,11274.8,140.94,480.0,0.17
D1901,Driver_1901,Bangalore,28,3159.64,112.84,231.0,0.12
D4176,Driver_4176,Mumbai,7,433.05,61.86,63.0,0.11
D2787,Driver_2787,Bangalore,33,5465.79,165.63,264.0,0.13
D2053,Driver_2053,Mumbai,25,3627.75,145.11,195.0,0.13
D359,Driver_359,Mumbai,21,721.44,34.35,168.0,0.13
D3332,Driver_3332,Hyderabad,60,2876.84,47.95,420.0,0.14
D4763,Driver_4763,Hyderabad,20,1365.3,68.27,140.0,0.14
D4862,Driver_4862,Mumbai,11,375.75,34.16,44.0,0.25
D3832,Driver_3832,Bangalore,40,5769.7,144.24,368.0,0.11
D899,Driver_899,Bangalore,7,796.02,113.72,28.0,0.25
D1729,Driver_1729,Bangalore,12,2093.83,174.49,72.0,0.17
D4097,Driver_4097,Chennai,22,1993.68,90.62,231.0,0.1
D3372,Driver_3372,Chennai,24,1278.81,53.28,200.0,0.12
D1167,Driver_1167,Delhi,24,1478.1,61.59,216.0,0.11
D2937,Driver_2937,Hyderabad,14,632.04,45.15,147.0,0.1
D3394,Driver_3394,Hyderabad,28,2616.4,93.44,238.0,0.12
D4528,Driver_4528,Chennai,77,8498.98,110.38,462.0,0.17
D502,Driver_502,Mumbai,8,643.08,80.39,80.0,0.1
D3696,Driver_3696,Bangalore,39,5802.6,148.78,312.0,0.13
D3079,Driver_3079,Bangalore,32,4315.6,134.86,176.0,0.18
D2485,Driver_2485,Bangalore,42,5865.6,139.66,252.0,0.17
D1915,Driver_1915,Chennai,10,1274.33,127.43,40.0,0.25
D772,Driver_772,Hyderabad,45,4755.42,105.68,360.0,0.13
D3375,Driver_3375,Hyderabad,78,4749.3,60.89,572.0,0.14
D1381,Driver_1381,Bangalore,45,5765.85,128.13,288.0,0.16
D2551,Driver_2551,Delhi,9,389.9,43.32,36.0,0.25
D72,Driver_72,Chennai,10,1012.52,101.25,40.0,0.25
D1273,Driver_1273,Delhi,8,373.6,46.7,,
D4426,Driver_4426,Bangalore,13,1787.43,137.49,130.0,0.1
D4663,Driver_4663,Delhi,170,4907.0,28.86,1309.0,0.13
D4602,Driver_4602,Delhi,70,3704.0,52.91,518.0,0.14
D3858,Driver_3858,Delhi,22,452.0,20.55,154.0,0.14
D1112,Driver_1112,Hyderabad,21,1438.11,68.48,161.0,0.13
D299,Driver_299,Hyderabad,33,3654.87,110.75,242.0,0.14
D148,Driver_148,Hyderabad,45,1813.5,40.3,369.0,0.12
D3313,Driver_3313,Hyderabad,26,1453.16,55.89,182.0,0.14
D3589,Driver_3589,Chennai,12,1211.08,100.92,120.0,0.1
D3790,Driver_3790,Hyderabad,21,804.84,38.33,133.0,0.16
D1377,Driver_1377,Mumbai,15,905.28,60.35,105.0,0.14
D2081,Driver_2081,Hyderabad,9,489.79,54.42,,
D3792,Driver_3792,Bangalore,5,793.67,158.73,20.0,0.25
D2638,Driver_2638,Hyderabad,9,843.91,93.77,81.0,0.11
D2495,Driver_2495,Hyderabad,10,590.42,59.04,70.0,0.14
D1811,Driver_1811,Bangalore,45,6867.54,152.61,405.0,0.11
D2840,Driver_2840,Hyderabad,40,2526.55,63.16,224.0,0.18
D116,Driver_116,Mumbai,6,482.7,80.45,54.0,0.11
D4194,Driver_4194,Delhi,5,338.2,67.64,,
D2396,Driver_2396,Mumbai,33,2586.24,78.37,264.0,0.13
D1295,Driver_1295,Mumbai,48,3654.0,76.13,360.0,0.13
D2498,Driver_2498,Delhi,52,2615.6,50.3,429.0,0.12
D603,Driver_603,Bangalore,44,5915.4,134.44,363.0,0.12
D453,Driver_453,Delhi,22,1534.52,69.75,154.0,0.14
D2322,Driver_2322,Mumbai,39,2509.92,64.36,182.0,0.21
D679,Driver_679,Hyderabad,60,5244.72,87.41,360.0,0.17
D4111,Driver_4111,Bangalore,77,8924.16,115.9,583.0,0.13
D173,Driver_173,Chennai,14,1962.24,140.16,119.0,0.12
D315,Driver_315,Hyderabad,7,993.69,141.96,42.0,0.17
D4003,Driver_4003,Mumbai,33,3169.8,96.05,275.0,0.12
D4408,Driver_4408,Mumbai,20,1098.3,54.92,150.0,0.13
D3049,Driver_3049,Chennai,40,5097.08,127.43,260.0,0.15
D4624,Driver_4624,Hyderabad,36,4109.91,114.16,336.0,0.11
D897,Driver_897,Mumbai,36,2466.0,68.5,336.0,0.11
D234,Driver_234,Mumbai,34,2391.0,70.32,204.0,0.17
D2692,Driver_2692,Hyderabad,42,4128.96,98.31,315.0,0.13
D1210,Driver_1210,Bangalore,39,5468.76,140.22,273.0,0.14
D1533,Driver_1533,Chennai,10,1236.0,123.6,110.0,0.09
D3147,Driver_3147,Bangalore,7,634.8,90.69,42.0,0.17
D1009,Driver_1009,Hyderabad,8,788.95,98.62,40.0,0.2
D4970,Driver_4970,Bangalore,48,8898.4,185.38,324.0,0.15
D2665,Driver_2665,Mumbai,20,886.2,44.31,135.0,0.15
D4600,Driver_4600,Mumbai,36,1693.2,47.03,234.0,0.15
D4424,Driver_4424,Mumbai,9,568.2,63.13,,
D3559,Driver_3559,Bangalore,20,2238.7,111.94,210.0,0.1
D4140,Driver_4140,Hyderabad,32,4787.28,149.6,192.0,0.17
D4385,Driver_4385,Mumbai,30,2381.4,79.38,195.0,0.15
D2108,Driver_2108,Delhi,5,271.7,54.34,,
D1429,Driver_1429,Delhi,16,1130.6,70.66,96.0,0.17
D3752,Driver_3752,Bangalore,36,5549.7,154.16,288.0,0.13
D2795,Driver_2795,Hyderabad,24,1018.11,42.42,160.0,0.15
D2730,Driver_2730,Chennai,40,4649.6,116.24,300.0,0.13
D3373,Driver_3373,Hyderabad,30,1280.61,42.69,230.0,0.13
D4959,Driver_4959,Mumbai,24,1636.65,68.19,144.0,0.17
D2894,Driver_2894,Chennai,40,3016.7,75.42,264.0,0.15
D2827,Driver_2827,Hyderabad,21,1334.1,63.53,161.0,0.13
D2510,Driver_2510,Hyderabad,10,496.57,49.66,,
D1995,Driver_1995,Chennai,10,1379.57,137.96,80.0,0.13
D2197,Driver_2197,Mumbai,55,3622.2,65.86,539.0,0.1
D4144,Driver_4144,Chennai,9,1000.66,111.18,54.0,0.17
D3039,Driver_3039,Chennai,36,4770.93,132.53,300.0,0.12
D1996,Driver_1996,Hyderabad,14,1115.17,79.66,70.0,0.2
D3960,Driver_3960,Hyderabad,21,1342.44,63.93,189.0,0.11
D2967,Driver_2967,Hyderabad,60,7497.25,124.95,360.0,0.17
D2816,Driver_2816,Hyderabad,33,3118.98,94.51,297.0,0.11
D2509,Driver_2509,Delhi,20,1135.4,56.77,160.0,0.13
D2936,Driver_2936,Delhi,70,3688.5,52.69,560.0,0.13
D351,Driver_351,Hyderabad,10,716.66,71.67,90.0,0.11
D1282,Driver_1282,Hyderabad,10,1033.28,103.33,110.0,0.09
D1546,Driver_1546,Bangalore,3,662.91,220.97,15.0,0.2
D2779,Driver_2779,Delhi,36,3217.89,89.39,240.0,0.15
D421,Driver_421,Chennai,44,5862.92,133.25,308.0,0.14
D3180,Driver_3180,Bangalore,16,1843.06,115.19,128.0,0.13
D2211,Driver_2211,Bangalore,8,572.86,71.61,88.0,0.09
D4263,Driver_4263,Mumbai,39,2109.96,54.1,286.0,0.14
D1857,Driver_1857,Mumbai,32,2971.2,92.85,232.0,0.14
D5,Driver_5,Mumbai,28,394.56,14.09,175.0,0.16
D3272,Driver_3272,Chennai,40,5804.92,145.12,230.0,0.17
D135,Driver_135,Bangalore,14,1451.26,103.66,133.0,0.11
D4324,Driver_4324,Chennai,20,1877.98,93.9,190.0,0.11
D518,Driver_518,Chennai,12,1606.25,133.85,96.0,0.13
D4087,Driver_4087,Hyderabad,20,1951.72,97.59,140.0,0.14
D1824,Driver_1824,Chennai,16,1698.66,106.17,104.0,0.15
D2818,Driver_2818,Delhi,42,2488.2,59.24,280.0,0.15
D2811,Driver_2811,Chennai,18,2019.24,112.18,171.0,0.11
D4554,Driver_4554,Bangalore,6,1072.26,178.71,66.0,0.09
D941,Driver_941,Delhi,9,524.94,58.33,,
D4684,Driver_4684,Hyderabad,35,3042.05,86.92,224.0,0.16
D4388,Driver_4388,Delhi,6,271.0,45.17,42.0,0.14
D146,Driver_146,Delhi,18,1384.24,76.9,126.0,0.14
D1908,Driver_1908,Mumbai,30,3261.75,108.73,246.0,0.12
D404,Driver_404,Bangalore,16,1629.2,101.83,128.0,0.13
D2419,Driver_2419,Delhi,40,2702.0,67.55,260.0,0.15
D3809,Driver_3809,Bangalore,39,5422.74,139.04,299.0,0.13
D4965,Driver_4965,Chennai,48,5526.3,115.13,352.0,0.14
D2880,Driver_2880,Delhi,35,2624.5,74.99,203.0,0.17
D2641,Driver_2641,Bangalore,36,4399.04,122.2,297.0,0.12
D3282,Driver_3282,Bangalore,52,4872.8,93.71,468.0,0.11
D3210,Driver_3210,Chennai,44,4292.88,97.57,341.0,0.13
D4015,Driver_4015,Bangalore,12,1343.56,111.96,90.0,0.13
D1452,Driver_1452,Mumbai,28,527.04,18.82,280.0,0.1
D1678,Driver_1678,Hyderabad,30,367.74,12.26,280.0,0.11
D64,Driver_64,Hyderabad,10,979.48,97.95,70.0,0.14
D20,Driver_20,Chennai,21,3366.93,160.33,168.0,0.13
D3758,Driver_3758,Bangalore,8,1393.6,174.2,76.0,0.11
D3083,Driver_3083,Mumbai,18,0.0,0.0,141.0,0.13
D3286,Driver_3286,Hyderabad,9,126.73,14.08,54.0,0.17
D3814,Driver_3814,Chennai,30,2943.3,98.11,190.0,0.16
D4207,Driver_4207,Delhi,6,401.7,66.95,,
D2630,Driver_2630,Mumbai,32,557.76,17.43,208.0,0.15
D226,Driver_226,Delhi,5,252.0,50.4,40.0,0.13
D29,Driver_29,Chennai,44,6794.36,154.42,319.0,0.14
D4328,Driver_4328,Chennai,45,5619.42,124.88,330.0,0.14
D3941,Driver_3941,Bangalore,27,3240.36,120.01,180.0,0.15
D281,Driver_281,Delhi,9,405.7,45.08,81.0,0.11
D4601,Driver_4601,Hyderabad,32,3394.16,106.07,256.0,0.13
D87,Driver_87,Mumbai,18,1871.4,103.97,144.0,0.13
D2981,Driver_2981,Chennai,5,635.14,127.03,,
D3273,Driver_3273,Bangalore,15,2310.54,154.04,100.0,0.15
D1060,Driver_1060,Chennai,72,5582.72,77.54,477.0,0.15
D4518,Driver_4518,Chennai,44,4016.0,91.27,363.0,0.12
D4153,Driver_4153,Bangalore,10,1494.99,149.5,100.0,0.1
D3325,Driver_3325,Hyderabad,10,551.43,55.14,50.0,0.2
D857,Driver_857,Delhi,30,1369.5,45.65,280.0,0.11
D2789,Driver_2789,Chennai,42,6124.8,145.83,301.0,0.14
D4734,Driver_4734,Hyderabad,36,3451.56,95.88,360.0,0.1
D868,Driver_868,Delhi,15,552.9,36.86,135.0,0.11
D1891,Driver_1891,Hyderabad,30,5033.65,167.79,252.0,0.12
D3727,Driver_3727,Chennai,36,4970.28,138.06,234.0,0.15
D1872,Driver_1872,Chennai,32,3122.76,97.59,192.0,0.17
D3522,Driver_3522,Chennai,24,2498.68,104.11,192.0,0.13
D3363,Driver_3363,Hyderabad,33,2283.72,69.2,198.0,0.17
D1350,Driver_1350,Delhi,16,803.2,50.2,112.0,0.14
D2355,Driver_2355,Delhi,13,721.4,55.49,117.0,0.11
D4764,Driver_4764,Hyderabad,50,4909.05,98.18,470.0,0.11
D1413,Driver_1413,Bangalore,21,3780.09,180.0,154.0,0.14
D2091,Driver_2091,Chennai,5,733.18,146.64,,
D3465,Driver_3465,Bangalore,14,1131.16,80.8,105.0,0.13
D2188,Driver_2188,Bangalore,36,2988.96,83.03,216.0,0.17
D1094,Driver_1094,Mumbai,14,350.16,25.01,112.0,0.13
D2581,Driver_2581,Bangalore,22,1833.72,83.35,198.0,0.11
D618,Driver_618,Hyderabad,9,659.76,73.31,36.0,0.25
D2329,Driver_2329,Bangalore,18,2271.0,126.17,162.0,0.11
D2491,Driver_2491,Chennai,11,1150.5,104.59,44.0,0.25
D1953,Driver_1953,Chennai,10,1361.59,136.16,40.0,0.25
D486,Driver_486,Hyderabad,18,1260.6,70.03,189.0,0.1
D4454,Driver_4454,Mumbai,48,3878.28,80.8,336.0,0.14
D854,Driver_854,Chennai,18,2415.72,134.21,99.0,0.18
D2821,Driver_2821,Delhi,22,1323.4,60.15,231.0,0.1
D4531,Driver_4531,Mumbai,52,4735.2,91.06,338.0,0.15
D152,Driver_152,Chennai,42,5126.34,122.06,336.0,0.13
D2550,Driver_2550,Mumbai,39,1970.64,50.53,286.0,0.14
D3731,Driver_3731,Mumbai,24,249.12,10.38,186.0,0.13
D1983,Driver_1983,Chennai,30,3579.36,119.31,200.0,0.15
D4627,Driver_4627,Delhi,45,2833.8,62.97,420.0,0.11
D1402,Driver_1402,Bangalore,33,4744.47,143.77,220.0,0.15
D2246,Driver_2246,Delhi,16,1029.0,64.31,128.0,0.13
D2577,Driver_2577,Mumbai,8,962.7,120.34,40.0,0.2
D1814,Driver_1814,Mumbai,24,1329.3,55.39,208.0,0.12
D3900,Driver_3900,Hyderabad,32,2634.36,82.32,200.0,0.16
D1904,Driver_1904,Delhi,36,2497.6,69.38,252.0,0.14
D2484,Driver_2484,Bangalore,27,2763.45,102.35,216.0,0.13
D92,Driver_92,Chennai,15,1315.9,87.73,,
D877,Driver_877,Delhi,7,382.2,54.6,,
D4728,Driver_4728,Bangalore,75,11932.6,159.1,570.0,0.13
D1479,Driver_1479,Delhi,30,1875.2,62.51,240.0,0.13
D1828,Driver_1828,Hyderabad,18,1748.43,97.14,120.0,0.15
D2402,Driver_2402,Chennai,28,4034.6,144.09,210.0,0.13
D4979,Driver_4979,Mumbai,66,5127.12,77.68,594.0,0.11
D3639,Driver_3639,Chennai,27,3235.47,119.83,180.0,0.15
D1903,Driver_1903,Mumbai,75,3070.8,40.94,765.0,0.1
D1894,Driver_1894,Hyderabad,45,4682.1,104.05,315.0,0.14
D4771,Driver_4771,Delhi,20,1533.8,76.69,210.0,0.1
D2760,Driver_2760,Mumbai,16,1709.1,106.82,112.0,0.14
D2602,Driver_2602,Chennai,65,6468.25,99.51,533.0,0.12
D2798,Driver_2798,Delhi,35,2293.5,65.53,238.0,0.15
D719,Driver_719,Hyderabad,24,1408.68,58.7,232.0,0.1
D2788,Driver_2788,Delhi,112,7470.4,66.7,994.0,0.11
D2991,Driver_2991,Chennai,45,5188.8,115.31,435.0,0.1
D4185,Driver_4185,Bangalore,30,3602.07,120.07,250.0,0.12
D908,Driver_908,Chennai,56,7137.76,127.46,322.0,0.17
D555,Driver_555,Mumbai,42,3283.65,78.18,378.0,0.11
D86,Driver_86,Hyderabad,11,1040.62,94.6,77.0,0.14
D2384,Driver_2384,Hyderabad,18,936.8,52.04,99.0,0.18
D2060,Driver_2060,Delhi,30,2192.1,73.07,240.0,0.13
D3328,Driver_3328,Hyderabad,13,1231.76,94.75,130.0,0.1
D617,Driver_617,Bangalore,10,1593.25,159.33,,
D3232,Driver_3232,Chennai,56,5749.84,102.68,504.0,0.11
D3096,Driver_3096,Bangalore,18,2139.46,118.86,144.0,0.13
D1342,Driver_1342,Bangalore,32,4223.72,131.99,288.0,0.11
D4540,Driver_4540,Hyderabad,48,4554.45,94.88,336.0,0.14
D621,Driver_621,Hyderabad,8,316.24,39.53,48.0,0.17
D1260,Driver_1260,Hyderabad,12,830.74,69.23,66.0,0.18
D2786,Driver_2786,Hyderabad,63,3760.54,59.69,405.0,0.16
D2159,Driver_2159,Hyderabad,30,1963.77,65.46,180.0,0.17
D1496,Driver_1496,Chennai,27,4209.66,155.91,216.0,0.13
D3015,Driver_3015,Chennai,63,8064.56,128.01,441.0,0.14
D3725,Driver_3725,Hyderabad,66,4415.28,66.9,506.0,0.13
D2947,Driver_2947,Mumbai,36,4189.8,116.38,216.0,0.17
D642,Driver_642,Delhi,18,973.4,54.08,162.0,0.11
D816,Driver_816,Mumbai,34,2676.3,78.71,238.0,0.14
D57,Driver_57,Hyderabad,8,867.1,108.39,,
D3967,Driver_3967,Mumbai,6,536.16,89.36,54.0,0.11
D3350,Driver_3350,Chennai,18,1681.42,93.41,72.0,0.25
D2885,Driver_2885,Bangalore,60,7756.5,129.28,440.0,0.14
D2180,Driver_2180,Mumbai,27,990.0,36.67,252.0,0.11
D4608,Driver_4608,Chennai,12,1604.08,133.67,60.0,0.2
D1491,Driver_1491,Bangalore,49,7253.68,148.03,329.0,0.15
D1910,Driver_1910,Delhi,33,2002.5,60.68,209.0,0.16
D4699,Driver_4699,Mumbai,6,266.7,44.45,30.0,0.2
D4523,Driver_4523,Bangalore,20,1710.24,85.51,140.0,0.14
D1886,Driver_1886,Chennai,48,4955.34,103.24,304.0,0.16
D422,Driver_422,Delhi,36,2052.9,57.03,264.0,0.14
D1638,Driver_1638,Bangalore,30,4321.2,144.04,210.0,0.14
D4998,Driver_4998,Chennai,18,1627.6,90.42,81.0,0.22
D3838,Driver_3838,Hyderabad,18,1642.58,91.25,108.0,0.17
D1834,Driver_1834,Chennai,24,4342.5,180.94,132.0,0.18
D4474,Driver_4474,Bangalore,8,1234.79,154.35,80.0,0.1
D1305,Driver_1305,Chennai,24,2962.5,123.44,184.0,0.13
D1186,Driver_1186,Bangalore,70,7202.95,102.9,532.0,0.13
D4740,Driver_4740,Delhi,18,667.4,37.08,144.0,0.13
D487,Driver_487,Bangalore,10,1481.74,148.17,110.0,0.09
D3669,Driver_3669,Hyderabad,30,2203.5,73.45,210.0,0.14
D4575,Driver_4575,Hyderabad,48,3928.2,81.84,336.0,0.14
D4190,Driver_4190,Bangalore,26,3392.4,130.48,234.0,0.11
D4249,Driver_4249,Mumbai,30,3078.0,102.6,230.0,0.13
D4542,Driver_4542,Mumbai,33,3771.9,114.3,242.0,0.14
D4438,Driver_4438,Chennai,24,3283.0,136.79,198.0,0.12
D3609,Driver_3609,Hyderabad,56,6672.68,119.16,392.0,0.14
D143,Driver_143,Bangalore,55,5445.85,99.02,407.0,0.14
D1075,Driver_1075,Hyderabad,40,4655.68,116.39,330.0,0.12
D3368,Driver_3368,Chennai,36,2700.36,75.01,234.0,0.15
D1582,Driver_1582,Hyderabad,52,6091.68,117.15,455.0,0.11
D2522,Driver_2522,Chennai,66,6995.28,105.99,451.0,0.15
D1487,Driver_1487,Bangalore,44,3279.6,74.54,286.0,0.15
D3080,Driver_3080,Bangalore,99,13334.22,134.69,748.0,0.13
D4117,Driver_4117,Hyderabad,28,2512.6,89.74,196.0,0.14
D3882,Driver_3882,Hyderabad,14,574.07,41.01,140.0,0.1
D1130,Driver_1130,Delhi,48,2955.6,61.58,360.0,0.13
D1180,Driver_1180,Mumbai,60,3966.0,66.1,480.0,0.13
D3629,Driver_3629,Hyderabad,7,893.93,127.7,,
D3508,Driver_3508,Hyderabad,39,2989.05,76.64,377.0,0.1
D3307,Driver_3307,Mumbai,24,1609.2,67.05,240.0,0.1
D1005,Driver_1005,Hyderabad,18,1201.99,66.78,144.0,0.13
D3503,Driver_3503,Chennai,40,3542.16,88.55,300.0,0.13
D1136,Driver_1136,Chennai,44,5427.24,123.35,352.0,0.13
D4469,Driver_4469,Hyderabad,14,1190.46,85.03,140.0,0.1
D1065,Driver_1065,Hyderabad,44,3532.84,80.29,330.0,0.13
D1914,Driver_1914,Bangalore,48,4788.12,99.75,396.0,0.12
D1204,Driver_1204,Bangalore,12,1314.72,109.56,72.0,0.17
D3344,Driver_3344,Hyderabad,36,1660.08,46.11,225.0,0.16
D1438,Driver_1438,Mumbai,36,3292.2,91.45,297.0,0.12
D4217,Driver_4217,Hyderabad,28,1623.58,57.99,266.0,0.11
D2182,Driver_2182,Delhi,48,2546.4,53.05,360.0,0.13
D4814,Driver_4814,Delhi,11,658.8,59.89,66.0,0.17
D3976,Driver_3976,Mumbai,11,620.04,56.37,110.0,0.1
D1145,Driver_1145,Chennai,39,6216.42,159.4,312.0,0.13
D176,Driver_176,Hyderabad,12,1168.19,97.35,48.0,0.25
D1843,Driver_1843,Hyderabad,26,2225.18,85.58,195.0,0.13
D274,Driver_274,Hyderabad,30,2429.92,81.0,240.0,0.13
D2785,Driver_2785,Mumbai,52,5634.6,108.36,338.0,0.15
D3149,Driver_3149,Mumbai,18,1503.6,83.53,180.0,0.1
D134,Driver_134,Mumbai,10,848.85,84.89,,
D2006,Driver_2006,Mumbai,20,1088.4,54.42,110.0,0.18
D1238,Driver_1238,Mumbai,26,3107.1,119.5,221.0,0.12
D983,Driver_983,Chennai,35,4178.35,119.38,245.0,0.14
D1504,Driver_1504,Bangalore,7,930.57,132.94,42.0,0.17
D2985,Driver_2985,Delhi,21,1118.4,53.26,154.0,0.14
D4262,Driver_4262,Bangalore,21,2496.63,118.89,84.0,0.25
D4258,Driver_4258,Hyderabad,13,1477.83,113.68,104.0,0.13
D2709,Driver_2709,Hyderabad,18,1356.32,75.35,153.0,0.12
D1499,Driver_1499,Delhi,84,3243.8,38.62,708.0,0.12
D3815,Driver_3815,Bangalore,80,10362.05,129.53,736.0,0.11
D3285,Driver_3285,Delhi,28,1654.6,59.09,238.0,0.12
D4302,Driver_4302,Chennai,60,5863.75,97.73,372.0,0.16
D3524,Driver_3524,Chennai,56,6339.36,113.2,336.0,0.17
D3357,Driver_3357,Chennai,45,4639.86,103.11,420.0,0.11
D3865,Driver_3865,Bangalore,22,2975.16,135.23,198.0,0.11
D2953,Driver_2953,Chennai,36,5972.8,165.91,288.0,0.13
D1707,Driver_1707,Bangalore,40,6468.16,161.7,430.0,0.09
D3591,Driver_3591,Hyderabad,18,1313.06,72.95,117.0,0.15
D3114,Driver_3114,Chennai,6,771.8,128.63,36.0,0.17
D3168,Driver_3168,Mumbai,20,1166.16,58.31,130.0,0.15
D224,Driver_224,Mumbai,30,2652.3,88.41,190.0,0.16
D1868,Driver_1868,Hyderabad,44,3817.6,86.76,385.0,0.11
D1121,Driver_1121,Hyderabad,18,362.7,20.15,126.0,0.14
D1239,Driver_1239,Bangalore,8,1072.98,134.12,40.0,0.2
D1378,Driver_1378,Bangalore,22,3317.96,150.82,132.0,0.17
D4192,Driver_4192,Mumbai,14,1228.2,87.73,,
D1540,Driver_1540,Mumbai,49,3541.44,72.27,315.0,0.16
D2080,Driver_2080,Chennai,20,1986.66,99.33,130.0,0.15
D3225,Driver_3225,Hyderabad,48,3384.2,70.5,348.0,0.14
D1015,Driver_1015,Delhi,12,455.6,37.97,48.0,0.25
D3364,Driver_3364,Mumbai,9,541.92,60.21,99.0,0.09
D1417,Driver_1417,Chennai,18,3054.3,169.68,99.0,0.18
D665,Driver_665,Bangalore,24,2798.62,116.61,168.0,0.14
D1425,Driver_1425,Bangalore,21,2749.65,130.94,175.0,0.12
D4797,Driver_4797,Delhi,40,2180.4,54.51,340.0,0.12
D1558,Driver_1558,Mumbai,30,2887.2,96.24,230.0,0.13
D594,Driver_594,Hyderabad,42,3589.02,85.45,280.0,0.15
